open_time,open,high,low,close,tick_volume
2026-09-14T00:15:00+00:00,2404.33,2404.86,2404.14,2404.45,234
2026-09-14T00:20:00+00:00,2404.45,2404.6,2404.19,2404.25,279
2026-09-14T00:25:00+00:00,2404.25,2404.6,2404.12,2404.4,247
2026-09-14T00:30:00+00:00,2404.4,2404.61,2404.14,2404.27,167
2026-09-14T00:35:00+00:00,2404.27,2404.38,2403.81,2404.32,415
2026-09-14T00:40:00+00:00,2404.32,2404.5,2404.13,2404.33,275
2026-09-14T00:45:00+00:00,2404.33,2404.55,2403.63,2404.17,222
2026-09-14T00:50:00+00:00,2404.17,2404.41,2403.51,2403.81,433
2026-09-14T00:55:00+00:00,2403.81,2403.97,2403.53,2403.82,275
2026-09-14T01:00:00+00:00,2403.82,2404.07,2402.67,2402.97,305
2026-09-14T01:05:00+00:00,2402.97,2403.14,2402.3,2402.43,92
2026-09-14T01:10:00+00:00,2402.43,2402.84,2401.74,2402.22,273
2026-09-14T01:15:00+00:00,2402.22,2402.28,2401.82,2401.91,326
2026-09-14T01:20:00+00:00,2401.91,2402.04,2401.5,2401.68,318
2026-09-14T01:25:00+00:00,2401.68,2402.27,2401.42,2401.7,190
2026-09-14T01:30:00+00:00,2401.7,2402.22,2401.41,2402.04,216
2026-09-14T01:35:00+00:00,2402.04,2402.25,2401.44,2402.14,367
2026-09-14T01:40:00+00:00,2402.14,2402.28,2401.95,2402.03,144
2026-09-14T01:45:00+00:00,2402.03,2402.32,2401.79,2402.11,484
2026-09-14T01:50:00+00:00,2402.11,2402.44,2402.07,2402.09,269
2026-09-14T01:55:00+00:00,2402.09,2402.55,2401.6,2401.69,177
2026-09-14T02:00:00+00:00,2401.69,2402.82,2401.11,2402.49,364
2026-09-14T02:05:00+00:00,2402.49,2403.24,2402.28,2402.84,387
2026-09-14T02:10:00+00:00,2402.84,2403.16,2401.65,2402.14,231
2026-09-14T02:15:00+00:00,2402.14,2403.4,2401.86,2402.94,401
2026-09-14T02:20:00+00:00,2402.94,2403.07,2402.1,2402.5,265
2026-09-14T02:25:00+00:00,2402.5,2403.06,2401.19,2401.61,339
2026-09-14T02:30:00+00:00,2401.61,2402.4,2401.03,2402.2,397
2026-09-14T02:35:00+00:00,2402.2,2402.26,2401.97,2402.05,497
2026-09-14T02:40:00+00:00,2402.05,2402.24,2401.22,2401.39,399
2026-09-14T02:45:00+00:00,2401.39,2401.68,2400.98,2401.46,98
2026-09-14T02:50:00+00:00,2401.46,2401.77,2401.23,2401.65,269
2026-09-14T02:55:00+00:00,2401.65,2402.03,2401.42,2401.88,220
2026-09-14T03:00:00+00:00,2401.88,2402.32,2401.66,2402.2,222
2026-09-14T03:05:00+00:00,2402.2,2402.59,2401.67,2401.81,176
2026-09-14T03:10:00+00:00,2401.81,2402.47,2401.59,2402.01,312
2026-09-14T03:15:00+00:00,2402.01,2402.28,2400.76,2401.2,346
2026-09-14T03:20:00+00:00,2401.2,2401.4,2400.59,2400.69,404
2026-09-14T03:25:00+00:00,2400.69,2400.78,2400.21,2400.29,288
2026-09-14T03:30:00+00:00,2400.29,2400.97,2400.18,2400.78,407
2026-09-14T03:35:00+00:00,2400.78,2401.08,2400.36,2401.0,400
2026-09-14T03:40:00+00:00,2401.0,2401.87,2400.6,2401.49,126
2026-09-14T03:45:00+00:00,2401.49,2401.54,2401.12,2401.25,313
2026-09-14T03:50:00+00:00,2401.25,2402.12,2400.96,2401.64,206
2026-09-14T03:55:00+00:00,2401.64,2402.89,2401.42,2402.69,282
2026-09-14T04:00:00+00:00,2402.69,2403.04,2401.59,2401.78,161
2026-09-14T04:05:00+00:00,2401.78,2401.88,2401.33,2401.65,381
2026-09-14T04:10:00+00:00,2401.65,2403.15,2401.27,2402.36,500
2026-09-14T04:15:00+00:00,2402.36,2402.7,2402.21,2402.33,257
2026-09-14T04:20:00+00:00,2402.33,2402.76,2402.09,2402.17,176
2026-09-14T04:25:00+00:00,2402.17,2402.8,2401.69,2401.91,551
2026-09-14T04:30:00+00:00,2401.91,2402.08,2401.56,2401.83,343
2026-09-14T04:35:00+00:00,2401.83,2402.0,2401.74,2401.97,388
2026-09-14T04:40:00+00:00,2401.97,2402.76,2401.57,2402.4,168
2026-09-14T04:45:00+00:00,2402.4,2402.46,2401.92,2402.09,288
2026-09-14T04:50:00+00:00,2402.09,2402.35,2401.84,2402.2,314
2026-09-14T04:55:00+00:00,2402.2,2403.29,2401.96,2403.0,489
2026-09-14T05:00:00+00:00,2403.0,2403.39,2402.78,2403.29,484
2026-09-14T05:05:00+00:00,2403.29,2403.79,2403.21,2403.7,267
2026-09-14T05:10:00+00:00,2403.7,2404.55,2403.55,2404.11,285
2026-09-14T05:15:00+00:00,2404.11,2404.48,2403.41,2403.88,325
2026-09-14T05:20:00+00:00,2403.88,2404.97,2403.7,2404.67,153
2026-09-14T05:25:00+00:00,2404.67,2405.56,2404.52,2405.24,188
2026-09-14T05:30:00+00:00,2405.24,2406.23,2405.07,2405.98,470
2026-09-14T05:35:00+00:00,2405.98,2406.28,2405.83,2406.17,201
2026-09-14T05:40:00+00:00,2406.17,2406.64,2405.38,2405.94,215
2026-09-14T05:45:00+00:00,2405.94,2406.15,2405.78,2405.9,317
2026-09-14T05:50:00+00:00,2405.9,2405.99,2405.66,2405.93,395
2026-09-14T05:55:00+00:00,2405.93,2406.14,2405.07,2405.25,428
2026-09-14T06:00:00+00:00,2405.25,2406.08,2404.75,2405.63,205
2026-09-14T06:05:00+00:00,2405.63,2406.06,2405.18,2405.4,549
2026-09-14T06:10:00+00:00,2405.4,2405.7,2404.6,2404.9,255
2026-09-14T06:15:00+00:00,2404.9,2405.31,2404.8,2405.19,333
2026-09-14T06:20:00+00:00,2405.19,2405.54,2404.93,2405.41,294
2026-09-14T06:25:00+00:00,2405.41,2405.59,2405.31,2405.45,242
2026-09-14T06:30:00+00:00,2405.45,2406.21,2404.55,2404.89,239
2026-09-14T06:35:00+00:00,2404.89,2405.38,2403.68,2404.01,372
2026-09-14T06:40:00+00:00,2404.01,2404.63,2403.86,2404.37,314
2026-09-14T06:45:00+00:00,2404.37,2404.73,2403.22,2403.79,397
2026-09-14T06:50:00+00:00,2403.79,2403.86,2403.54,2403.66,344
2026-09-14T06:55:00+00:00,2403.66,2404.01,2403.02,2403.29,297
2026-09-14T07:00:00+00:00,2403.29,2404.12,2401.66,2401.92,200
2026-09-14T07:05:00+00:00,2401.92,2403.92,2401.37,2403.38,311
2026-09-14T07:10:00+00:00,2403.38,2403.66,2403.29,2403.33,503
2026-09-14T07:15:00+00:00,2403.33,2405.22,2403.03,2404.32,520
2026-09-14T07:20:00+00:00,2404.32,2404.83,2402.9,2403.14,700
2026-09-14T07:25:00+00:00,2403.14,2403.66,2402.26,2403.17,632
2026-09-14T07:30:00+00:00,2403.17,2403.9,2402.41,2402.8,440
2026-09-14T07:35:00+00:00,2402.8,2403.27,2401.83,2402.02,438
2026-09-14T07:40:00+00:00,2402.02,2402.68,2400.93,2402.24,732
2026-09-14T07:45:00+00:00,2402.24,2403.71,2401.6,2402.86,338
2026-09-14T07:50:00+00:00,2402.86,2403.03,2402.4,2402.51,998
2026-09-14T07:55:00+00:00,2402.51,2404.09,2401.67,2403.28,676
2026-09-14T08:00:00+00:00,2403.28,2403.7,2401.94,2402.95,527
2026-09-14T08:05:00+00:00,2402.95,2403.2,2402.57,2402.8,354
2026-09-14T08:10:00+00:00,2402.8,2403.2,2402.47,2403.08,545
2026-09-14T08:15:00+00:00,2403.08,2404.09,2402.72,2403.35,442
2026-09-14T08:20:00+00:00,2403.35,2404.02,2402.99,2403.79,236
2026-09-14T08:25:00+00:00,2403.79,2404.92,2403.14,2404.33,647
2026-09-14T08:30:00+00:00,2404.33,2405.72,2404.1,2405.23,858
2026-09-14T08:35:00+00:00,2405.23,2406.34,2403.16,2403.87,416
2026-09-14T08:40:00+00:00,2403.87,2404.9,2403.77,2404.31,185
2026-09-14T08:45:00+00:00,2404.31,2404.7,2403.41,2403.66,442
2026-09-14T08:50:00+00:00,2403.66,2404.85,2403.17,2404.36,524
2026-09-14T08:55:00+00:00,2404.36,2405.23,2403.54,2405.05,414
2026-09-14T09:00:00+00:00,2405.05,2406.44,2404.48,2406.19,337
2026-09-14T09:05:00+00:00,2406.19,2408.13,2405.44,2407.31,671
2026-09-14T09:10:00+00:00,2407.31,2408.93,2404.75,2405.45,516
2026-09-14T09:15:00+00:00,2405.45,2407.15,2404.8,2406.42,581
2026-09-14T09:20:00+00:00,2406.42,2406.8,2405.39,2406.15,637
2026-09-14T09:25:00+00:00,2406.15,2406.41,2405.65,2406.07,753
2026-09-14T09:30:00+00:00,2406.07,2406.65,2405.91,2406.55,383
2026-09-14T09:35:00+00:00,2406.55,2407.05,2406.21,2406.32,600
2026-09-14T09:40:00+00:00,2406.32,2406.46,2405.77,2406.06,509
2026-09-14T09:45:00+00:00,2406.06,2408.22,2404.85,2407.74,461
2026-09-14T09:50:00+00:00,2407.74,2408.4,2406.55,2407.02,711
2026-09-14T09:55:00+00:00,2407.02,2408.5,2406.67,2408.19,266
2026-09-14T10:00:00+00:00,2408.19,2408.68,2407.38,2408.02,620
2026-09-14T10:05:00+00:00,2408.02,2408.67,2407.35,2408.08,603
2026-09-14T10:10:00+00:00,2408.08,2408.47,2406.31,2407.12,236
2026-09-14T10:15:00+00:00,2407.12,2407.31,2406.94,2407.17,563
2026-09-14T10:20:00+00:00,2407.17,2410.08,2405.68,2409.17,395
2026-09-14T10:25:00+00:00,2409.17,2409.81,2407.77,2408.5,586
2026-09-14T10:30:00+00:00,2408.5,2408.87,2407.58,2407.73,481
2026-09-14T10:35:00+00:00,2407.73,2408.01,2406.12,2406.83,589
2026-09-14T10:40:00+00:00,2406.83,2408.06,2406.35,2407.4,314
2026-09-14T10:45:00+00:00,2407.4,2407.69,2406.45,2406.73,176
2026-09-14T10:50:00+00:00,2406.73,2407.9,2406.06,2407.45,348
2026-09-14T10:55:00+00:00,2407.45,2408.95,2407.11,2408.16,283
2026-09-14T11:00:00+00:00,2408.16,2408.73,2406.42,2406.73,677
2026-09-14T11:05:00+00:00,2406.73,2407.94,2406.16,2407.66,316
2026-09-14T11:10:00+00:00,2407.66,2408.39,2406.08,2406.45,867
2026-09-14T11:15:00+00:00,2406.45,2408.68,2405.65,2408.11,689
2026-09-14T11:20:00+00:00,2408.11,2408.87,2405.45,2406.42,661
2026-09-14T11:25:00+00:00,2406.42,2408.02,2405.86,2407.54,145
2026-09-14T11:30:00+00:00,2407.54,2408.11,2406.41,2407.09,513
2026-09-14T11:35:00+00:00,2407.09,2407.92,2406.31,2407.28,498
2026-09-14T11:40:00+00:00,2407.28,2407.85,2406.79,2407.61,104
2026-09-14T11:45:00+00:00,2407.61,2408.72,2406.58,2408.42,517
2026-09-14T11:50:00+00:00,2408.42,2408.5,2407.91,2408.03,240
2026-09-14T11:55:00+00:00,2408.03,2408.51,2407.0,2407.34,475
2026-09-14T12:00:00+00:00,2407.34,2407.85,2406.27,2406.73,1412
2026-09-14T12:05:00+00:00,2406.73,2407.51,2403.97,2405.11,644
2026-09-14T12:10:00+00:00,2405.11,2405.2,2404.62,2404.94,606
2026-09-14T12:15:00+00:00,2404.94,2406.64,2403.75,2404.35,658
2026-09-14T12:20:00+00:00,2404.35,2404.67,2403.96,2404.33,440
2026-09-14T12:25:00+00:00,2404.33,2408.25,2403.74,2406.67,496
2026-09-14T12:30:00+00:00,2406.67,2406.91,2405.66,2406.18,676
2026-09-14T12:35:00+00:00,2406.18,2406.79,2404.87,2406.3,441
2026-09-14T12:40:00+00:00,2406.3,2406.74,2405.08,2405.5,455
2026-09-14T12:45:00+00:00,2405.5,2405.67,2404.74,2405.4,690
2026-09-14T12:50:00+00:00,2405.4,2405.98,2402.54,2403.16,670
2026-09-14T12:55:00+00:00,2403.16,2403.35,2402.04,2402.36,681
2026-09-14T13:00:00+00:00,2402.36,2402.66,2400.75,2401.79,737
2026-09-14T13:05:00+00:00,2401.79,2402.88,2400.86,2402.23,587
2026-09-14T13:10:00+00:00,2402.23,2402.98,2401.82,2402.64,685
2026-09-14T13:15:00+00:00,2402.64,2403.81,2400.99,2401.24,992
2026-09-14T13:20:00+00:00,2401.24,2402.24,2401.11,2401.91,860
2026-09-14T13:25:00+00:00,2401.91,2404.01,2401.1,2403.63,747
2026-09-14T13:30:00+00:00,2403.63,2404.23,2402.91,2403.83,723
2026-09-14T13:35:00+00:00,2403.83,2404.28,2402.58,2402.88,608
2026-09-14T13:40:00+00:00,2402.88,2403.72,2402.62,2402.81,621
2026-09-14T13:45:00+00:00,2402.81,2403.95,2402.27,2403.48,990
2026-09-14T13:50:00+00:00,2403.48,2406.01,2402.99,2405.47,845
2026-09-14T13:55:00+00:00,2405.47,2407.42,2404.93,2406.49,835
2026-09-14T14:00:00+00:00,2406.49,2406.79,2405.44,2406.03,625
2026-09-14T14:05:00+00:00,2406.03,2408.73,2404.76,2407.37,697
2026-09-14T14:10:00+00:00,2407.37,2408.39,2407.02,2407.43,411
2026-09-14T14:15:00+00:00,2407.43,2408.28,2406.29,2407.74,455
2026-09-14T14:20:00+00:00,2407.74,2409.34,2407.26,2408.87,623
2026-09-14T14:25:00+00:00,2408.87,2409.23,2407.34,2408.08,711
2026-09-14T14:30:00+00:00,2408.08,2409.17,2407.16,2408.98,1218
2026-09-14T14:35:00+00:00,2408.98,2409.5,2407.87,2408.48,415
2026-09-14T14:40:00+00:00,2408.48,2408.69,2407.75,2407.88,877
2026-09-14T14:45:00+00:00,2407.88,2407.99,2407.06,2407.59,401
2026-09-14T14:50:00+00:00,2407.59,2408.76,2407.3,2407.75,655
2026-09-14T14:55:00+00:00,2407.75,2408.24,2406.06,2408.13,426
2026-09-14T15:00:00+00:00,2408.13,2408.66,2407.48,2408.51,536
2026-09-14T15:05:00+00:00,2408.51,2409.18,2406.15,2406.66,505
2026-09-14T15:10:00+00:00,2406.66,2406.81,2405.53,2405.86,598
2026-09-14T15:15:00+00:00,2405.86,2406.15,2404.63,2405.36,390
2026-09-14T15:20:00+00:00,2405.36,2406.64,2404.55,2406.25,1018
2026-09-14T15:25:00+00:00,2406.25,2407.0,2404.65,2406.65,290
2026-09-14T15:30:00+00:00,2406.65,2407.2,2405.62,2405.78,529
2026-09-14T15:35:00+00:00,2405.78,2407.03,2405.31,2406.45,397
2026-09-14T15:40:00+00:00,2406.45,2407.99,2406.16,2407.21,302
2026-09-14T15:45:00+00:00,2407.21,2407.6,2406.75,2406.89,726
2026-09-14T15:50:00+00:00,2406.89,2407.12,2406.15,2406.29,690
2026-09-14T15:55:00+00:00,2406.29,2407.27,2404.39,2404.97,499
2026-09-14T16:00:00+00:00,2404.97,2405.5,2404.62,2404.77,788
2026-09-14T16:05:00+00:00,2404.77,2406.13,2404.06,2405.65,390
2026-09-14T16:10:00+00:00,2405.65,2407.55,2405.01,2407.2,388
2026-09-14T16:15:00+00:00,2407.2,2408.03,2406.79,2407.63,244
2026-09-14T16:20:00+00:00,2407.63,2408.36,2406.48,2407.89,363
2026-09-14T16:25:00+00:00,2407.89,2408.08,2407.42,2407.63,199
2026-09-14T16:30:00+00:00,2407.63,2408.54,2405.14,2406.26,815
2026-09-14T16:35:00+00:00,2406.26,2407.63,2405.87,2406.81,405
2026-09-14T16:40:00+00:00,2406.81,2409.63,2406.03,2408.1,413
2026-09-14T16:45:00+00:00,2408.1,2408.23,2407.38,2407.56,554
2026-09-14T16:50:00+00:00,2407.56,2408.79,2406.7,2407.96,385
2026-09-14T16:55:00+00:00,2407.96,2408.46,2405.95,2407.02,892
2026-09-14T17:00:00+00:00,2407.02,2407.68,2406.75,2407.24,631
2026-09-14T17:05:00+00:00,2407.24,2408.48,2406.91,2407.82,440
2026-09-14T17:10:00+00:00,2407.82,2408.56,2407.36,2407.48,321
2026-09-14T17:15:00+00:00,2407.48,2408.77,2406.78,2408.53,406
2026-09-14T17:20:00+00:00,2408.53,2409.9,2407.87,2409.55,759
2026-09-14T17:25:00+00:00,2409.55,2410.56,2409.08,2410.22,785
2026-09-14T17:30:00+00:00,2410.22,2413.99,2409.55,2413.06,665
2026-09-14T17:35:00+00:00,2413.06,2413.25,2412.01,2412.72,741
2026-09-14T17:40:00+00:00,2412.72,2415.41,2412.12,2414.59,497
2026-09-14T17:45:00+00:00,2414.59,2414.89,2413.02,2413.96,584
2026-09-14T17:50:00+00:00,2413.96,2414.01,2413.16,2413.99,212
2026-09-14T17:55:00+00:00,2413.99,2415.77,2412.82,2415.37,801
2026-09-14T18:00:00+00:00,2415.37,2415.86,2414.84,2414.99,658
2026-09-14T18:05:00+00:00,2414.99,2415.47,2413.3,2413.77,583
2026-09-14T18:10:00+00:00,2413.77,2414.39,2413.34,2414.26,319
2026-09-14T18:15:00+00:00,2414.26,2415.56,2412.99,2413.2,1008
2026-09-14T18:20:00+00:00,2413.2,2413.76,2411.31,2412.09,507
2026-09-14T18:25:00+00:00,2412.09,2413.78,2411.03,2413.4,553
2026-09-14T18:30:00+00:00,2413.4,2413.62,2412.59,2412.9,680
2026-09-14T18:35:00+00:00,2412.9,2413.98,2412.33,2413.25,314
2026-09-14T18:40:00+00:00,2413.25,2414.98,2412.89,2414.37,575
2026-09-14T18:45:00+00:00,2414.37,2416.02,2413.57,2415.04,373
2026-09-14T18:50:00+00:00,2415.04,2415.86,2414.51,2415.51,510
2026-09-14T18:55:00+00:00,2415.51,2416.5,2415.42,2415.91,470
2026-09-14T19:00:00+00:00,2415.91,2416.36,2413.81,2414.19,448
2026-09-14T19:05:00+00:00,2414.19,2414.9,2412.77,2413.2,94
2026-09-14T19:10:00+00:00,2413.2,2413.39,2413.18,2413.32,196
2026-09-14T19:15:00+00:00,2413.32,2413.89,2412.67,2412.99,405
2026-09-14T19:20:00+00:00,2412.99,2413.58,2412.38,2412.51,140
2026-09-14T19:25:00+00:00,2412.51,2412.66,2411.76,2412.28,676
2026-09-14T19:30:00+00:00,2412.28,2413.49,2411.52,2412.94,252
2026-09-14T19:35:00+00:00,2412.94,2413.32,2410.58,2411.26,721
2026-09-14T19:40:00+00:00,2411.26,2412.95,2410.98,2411.81,409
2026-09-14T19:45:00+00:00,2411.81,2413.63,2411.31,2413.03,540
2026-09-14T19:50:00+00:00,2413.03,2413.06,2412.84,2412.92,67
2026-09-14T19:55:00+00:00,2412.92,2413.34,2410.08,2410.84,658
2026-09-14T20:00:00+00:00,2410.84,2411.32,2409.59,2410.02,520
2026-09-14T20:05:00+00:00,2410.02,2410.19,2409.04,2409.55,479
2026-09-14T20:10:00+00:00,2409.55,2410.24,2409.14,2410.12,358
2026-09-14T20:15:00+00:00,2410.12,2410.38,2409.7,2410.08,356
2026-09-14T20:20:00+00:00,2410.08,2411.48,2409.86,2410.88,453
2026-09-14T20:25:00+00:00,2410.88,2411.58,2410.56,2411.37,474
2026-09-14T20:30:00+00:00,2411.37,2411.58,2411.22,2411.34,343
2026-09-14T20:35:00+00:00,2411.34,2411.91,2411.07,2411.44,525
2026-09-14T20:40:00+00:00,2411.44,2412.22,2411.28,2412.07,566
2026-09-14T20:45:00+00:00,2412.07,2413.11,2411.19,2411.66,381
2026-09-14T20:50:00+00:00,2411.66,2412.97,2411.33,2412.4,573
2026-09-14T20:55:00+00:00,2412.4,2412.57,2412.09,2412.21,316
2026-09-14T21:00:00+00:00,2412.21,2413.18,2411.79,2412.67,194
2026-09-14T21:05:00+00:00,2412.67,2413.21,2412.5,2413.1,483
2026-09-14T21:10:00+00:00,2413.1,2414.03,2412.98,2413.62,305
2026-09-14T21:15:00+00:00,2413.62,2414.07,2412.67,2413.02,316
2026-09-14T21:20:00+00:00,2413.02,2413.39,2412.4,2412.54,606
2026-09-14T21:25:00+00:00,2412.54,2413.73,2411.93,2413.52,301
2026-09-14T21:30:00+00:00,2413.52,2413.61,2412.95,2413.34,665
2026-09-14T21:35:00+00:00,2413.34,2414.31,2412.73,2414.02,198
2026-09-14T21:40:00+00:00,2414.02,2414.15,2413.57,2413.79,220
2026-09-14T21:45:00+00:00,2413.79,2415.49,2413.48,2414.93,186
2026-09-14T21:50:00+00:00,2414.93,2415.03,2414.19,2414.52,236
2026-09-14T21:55:00+00:00,2414.52,2414.66,2413.78,2414.16,552
2026-09-14T22:00:00+00:00,2414.16,2414.79,2413.97,2414.54,196
2026-09-14T22:05:00+00:00,2414.54,2415.28,2414.34,2415.03,375
2026-09-14T22:10:00+00:00,2415.03,2415.21,2414.89,2414.98,426
2026-09-14T22:15:00+00:00,2414.98,2415.71,2414.68,2415.36,261
2026-09-14T22:20:00+00:00,2415.36,2415.81,2413.76,2414.12,331
2026-09-14T22:25:00+00:00,2414.12,2414.37,2413.95,2414.03,274
2026-09-14T22:30:00+00:00,2414.03,2414.2,2412.92,2413.37,606
2026-09-14T22:35:00+00:00,2413.37,2413.94,2413.23,2413.45,467
2026-09-14T22:40:00+00:00,2413.45,2413.98,2413.13,2413.8,535
2026-09-14T22:45:00+00:00,2413.8,2414.19,2413.56,2414.1,129
2026-09-14T22:50:00+00:00,2414.1,2415.13,2411.38,2412.37,371
2026-09-14T22:55:00+00:00,2412.37,2412.52,2410.99,2411.9,340
2026-09-14T23:00:00+00:00,2411.9,2412.12,2411.17,2411.5,406
2026-09-14T23:05:00+00:00,2411.5,2412.1,2411.26,2411.36,336
2026-09-14T23:10:00+00:00,2411.36,2412.54,2410.68,2412.15,311
2026-09-14T23:15:00+00:00,2412.15,2412.37,2411.92,2412.2,347
2026-09-14T23:20:00+00:00,2412.2,2412.58,2411.57,2411.91,350
2026-09-14T23:25:00+00:00,2411.91,2412.32,2411.02,2411.24,324
2026-09-14T23:30:00+00:00,2411.24,2411.88,2410.87,2411.77,174
2026-09-14T23:35:00+00:00,2411.77,2412.25,2411.59,2411.66,154
2026-09-14T23:40:00+00:00,2411.66,2412.02,2411.28,2411.39,319
2026-09-14T23:45:00+00:00,2411.39,2411.7,2410.36,2410.78,239
2026-09-14T23:50:00+00:00,2410.78,2411.19,2409.15,2409.62,467
2026-09-14T23:55:00+00:00,2409.62,2410.33,2409.26,2409.89,71
2026-09-15T00:00:00+00:00,2409.89,2410.04,2408.87,2409.21,455
2026-09-15T00:05:00+00:00,2409.21,2409.4,2407.94,2408.42,126
2026-09-15T00:10:00+00:00,2408.42,2408.83,2407.29,2407.74,290
2026-09-15T00:15:00+00:00,2407.74,2408.13,2407.29,2408.0,422
2026-09-15T00:20:00+00:00,2408.0,2408.23,2407.37,2408.08,173
2026-09-15T00:25:00+00:00,2408.08,2408.32,2407.86,2407.98,360
2026-09-15T00:30:00+00:00,2407.98,2408.03,2407.5,2407.7,311
2026-09-15T00:35:00+00:00,2407.7,2408.05,2406.8,2407.0,382
2026-09-15T00:40:00+00:00,2407.0,2407.21,2406.55,2406.71,381
2026-09-15T00:45:00+00:00,2406.71,2406.84,2406.1,2406.27,299
2026-09-15T00:50:00+00:00,2406.27,2407.15,2406.14,2406.9,357
2026-09-15T00:55:00+00:00,2406.9,2407.15,2406.28,2406.52,287
2026-09-15T01:00:00+00:00,2406.52,2407.0,2405.25,2405.84,276
2026-09-15T01:05:00+00:00,2405.84,2405.9,2405.31,2405.55,364
2026-09-15T01:10:00+00:00,2405.55,2406.18,2405.25,2405.54,370
2026-09-15T01:15:00+00:00,2405.54,2405.66,2405.4,2405.53,228
2026-09-15T01:20:00+00:00,2405.53,2405.56,2405.39,2405.5,384
2026-09-15T01:25:00+00:00,2405.5,2406.18,2405.16,2406.03,380
2026-09-15T01:30:00+00:00,2406.03,2406.23,2405.61,2405.94,319
2026-09-15T01:35:00+00:00,2405.94,2406.63,2405.78,2406.19,372
2026-09-15T01:40:00+00:00,2406.19,2406.37,2406.05,2406.29,247
2026-09-15T01:45:00+00:00,2406.29,2406.66,2406.1,2406.34,431
2026-09-15T01:50:00+00:00,2406.34,2406.66,2406.21,2406.56,396
2026-09-15T01:55:00+00:00,2406.56,2407.02,2406.4,2406.95,196
2026-09-15T02:00:00+00:00,2406.95,2407.31,2406.51,2407.13,371
2026-09-15T02:05:00+00:00,2407.13,2407.56,2406.56,2406.97,440
2026-09-15T02:10:00+00:00,2406.97,2407.23,2405.75,2406.12,471
2026-09-15T02:15:00+00:00,2406.12,2406.51,2405.5,2405.77,253
2026-09-15T02:20:00+00:00,2405.77,2406.93,2405.61,2406.43,348
2026-09-15T02:25:00+00:00,2406.43,2406.53,2405.53,2405.97,313
2026-09-15T02:30:00+00:00,2405.97,2406.16,2405.03,2405.2,265
2026-09-15T02:35:00+00:00,2405.2,2406.71,2404.92,2406.41,328
2026-09-15T02:40:00+00:00,2406.41,2406.62,2405.43,2405.95,269
2026-09-15T02:45:00+00:00,2405.95,2406.16,2405.41,2405.54,442
2026-09-15T02:50:00+00:00,2405.54,2405.82,2404.88,2405.11,254
2026-09-15T02:55:00+00:00,2405.11,2405.3,2404.26,2404.42,362
2026-09-15T03:00:00+00:00,2404.42,2404.69,2403.6,2403.84,237
2026-09-15T03:05:00+00:00,2403.84,2404.53,2403.25,2404.39,130
2026-09-15T03:10:00+00:00,2404.39,2404.8,2404.03,2404.52,312
2026-09-15T03:15:00+00:00,2404.52,2404.64,2404.46,2404.53,354
2026-09-15T03:20:00+00:00,2404.53,2404.64,2403.78,2403.99,380
2026-09-15T03:25:00+00:00,2403.99,2404.41,2403.91,2404.18,478
2026-09-15T03:30:00+00:00,2404.18,2404.5,2403.5,2403.85,40
2026-09-15T03:35:00+00:00,2403.85,2404.6,2403.71,2404.4,397
2026-09-15T03:40:00+00:00,2404.4,2405.53,2404.11,2405.15,412
