open_time,open,high,low,close,tick_volume
2026-09-14T16:00:00+00:00,30.205,30.236,30.197,30.23,778
2026-09-14T16:05:00+00:00,30.23,30.285,30.222,30.273,486
2026-09-14T16:10:00+00:00,30.273,30.315,30.256,30.303,744
2026-09-14T16:15:00+00:00,30.303,30.309,30.277,30.285,576
2026-09-14T16:20:00+00:00,30.285,30.296,30.259,30.268,884
2026-09-14T16:25:00+00:00,30.268,30.276,30.256,30.271,672
2026-09-14T16:30:00+00:00,30.271,30.274,30.268,30.272,276
2026-09-14T16:35:00+00:00,30.272,30.275,30.257,30.272,444
2026-09-14T16:40:00+00:00,30.272,30.289,30.254,30.264,603
2026-09-14T16:45:00+00:00,30.264,30.277,30.245,30.255,664
2026-09-14T16:50:00+00:00,30.255,30.273,30.243,30.268,569
2026-09-14T16:55:00+00:00,30.268,30.276,30.259,30.266,404
2026-09-14T17:00:00+00:00,30.266,30.281,30.246,30.256,473
2026-09-14T17:05:00+00:00,30.256,30.272,30.252,30.257,727
2026-09-14T17:10:00+00:00,30.257,30.262,30.227,30.236,449
2026-09-14T17:15:00+00:00,30.236,30.254,30.234,30.241,470
2026-09-14T17:20:00+00:00,30.241,30.254,30.205,30.219,642
2026-09-14T17:25:00+00:00,30.219,30.236,30.203,30.207,535
2026-09-14T17:30:00+00:00,30.207,30.261,30.201,30.24,373
2026-09-14T17:35:00+00:00,30.24,30.273,30.23,30.267,567
2026-09-14T17:40:00+00:00,30.267,30.281,30.242,30.254,569
2026-09-14T17:45:00+00:00,30.254,30.258,30.247,30.256,453
2026-09-14T17:50:00+00:00,30.256,30.281,30.252,30.274,398
2026-09-14T17:55:00+00:00,30.274,30.287,30.254,30.264,249
2026-09-14T18:00:00+00:00,30.264,30.274,30.261,30.267,775
2026-09-14T18:05:00+00:00,30.267,30.278,30.224,30.237,778
2026-09-14T18:10:00+00:00,30.237,30.26,30.193,30.202,257
2026-09-14T18:15:00+00:00,30.202,30.226,30.163,30.172,232
2026-09-14T18:20:00+00:00,30.172,30.191,30.17,30.18,595
2026-09-14T18:25:00+00:00,30.18,30.189,30.143,30.15,193
2026-09-14T18:30:00+00:00,30.15,30.162,30.142,30.158,593
2026-09-14T18:35:00+00:00,30.158,30.169,30.143,30.167,694
2026-09-14T18:40:00+00:00,30.167,30.177,30.162,30.169,517
2026-09-14T18:45:00+00:00,30.169,30.173,30.157,30.166,649
2026-09-14T18:50:00+00:00,30.166,30.177,30.145,30.158,441
2026-09-14T18:55:00+00:00,30.158,30.16,30.135,30.148,820
2026-09-14T19:00:00+00:00,30.148,30.166,30.145,30.153,242
2026-09-14T19:05:00+00:00,30.153,30.162,30.098,30.116,524
2026-09-14T19:10:00+00:00,30.116,30.125,30.101,30.107,622
2026-09-14T19:15:00+00:00,30.107,30.119,30.105,30.113,456
2026-09-14T19:20:00+00:00,30.113,30.134,30.108,30.128,460
2026-09-14T19:25:00+00:00,30.128,30.144,30.126,30.14,326
2026-09-14T19:30:00+00:00,30.14,30.174,30.134,30.164,322
2026-09-14T19:35:00+00:00,30.164,30.173,30.143,30.16,759
2026-09-14T19:40:00+00:00,30.16,30.169,30.154,30.157,634
2026-09-14T19:45:00+00:00,30.157,30.168,30.142,30.162,422
2026-09-14T19:50:00+00:00,30.162,30.173,30.146,30.153,424
2026-09-14T19:55:00+00:00,30.153,30.165,30.148,30.162,614
2026-09-14T20:00:00+00:00,30.162,30.183,30.147,30.175,417
2026-09-14T20:05:00+00:00,30.175,30.184,30.174,30.183,352
2026-09-14T20:10:00+00:00,30.183,30.189,30.166,30.173,438
2026-09-14T20:15:00+00:00,30.173,30.18,30.158,30.171,477
2026-09-14T20:20:00+00:00,30.171,30.193,30.167,30.184,659
2026-09-14T20:25:00+00:00,30.184,30.193,30.154,30.16,471
2026-09-14T20:30:00+00:00,30.16,30.17,30.154,30.168,430
2026-09-14T20:35:00+00:00,30.168,30.187,30.161,30.18,377
2026-09-14T20:40:00+00:00,30.18,30.191,30.165,30.175,419
2026-09-14T20:45:00+00:00,30.175,30.183,30.146,30.152,232
2026-09-14T20:50:00+00:00,30.152,30.155,30.148,30.15,228
2026-09-14T20:55:00+00:00,30.15,30.157,30.111,30.129,657
2026-09-14T21:00:00+00:00,30.129,30.145,30.121,30.142,422
2026-09-14T21:05:00+00:00,30.142,30.154,30.105,30.116,397
2026-09-14T21:10:00+00:00,30.116,30.123,30.091,30.096,488
2026-09-14T21:15:00+00:00,30.096,30.1,30.076,30.082,448
2026-09-14T21:20:00+00:00,30.082,30.096,30.076,30.088,450
2026-09-14T21:25:00+00:00,30.088,30.115,30.077,30.104,413
2026-09-14T21:30:00+00:00,30.104,30.111,30.07,30.081,120
2026-09-14T21:35:00+00:00,30.081,30.085,30.064,30.076,343
2026-09-14T21:40:00+00:00,30.076,30.088,30.073,30.083,542
2026-09-14T21:45:00+00:00,30.083,30.089,30.068,30.077,591
2026-09-14T21:50:00+00:00,30.077,30.085,30.072,30.084,369
2026-09-14T21:55:00+00:00,30.084,30.097,30.047,30.066,482
2026-09-14T22:00:00+00:00,30.066,30.088,30.056,30.077,317
2026-09-14T22:05:00+00:00,30.077,30.086,30.053,30.059,591
2026-09-14T22:10:00+00:00,30.059,30.068,30.016,30.032,476
2026-09-14T22:15:00+00:00,30.032,30.047,29.991,30.005,262
2026-09-14T22:20:00+00:00,30.005,30.014,29.999,30.0,451
2026-09-14T22:25:00+00:00,30.0,30.008,29.998,30.002,384
2026-09-14T22:30:00+00:00,30.002,30.008,29.992,29.995,160
2026-09-14T22:35:00+00:00,29.995,30.0,29.992,29.994,555
2026-09-14T22:40:00+00:00,29.994,30.006,29.964,29.976,311
2026-09-14T22:45:00+00:00,29.976,29.984,29.948,29.955,524
2026-09-14T22:50:00+00:00,29.955,29.985,29.95,29.978,514
2026-09-14T22:55:00+00:00,29.978,29.989,29.975,29.984,151
2026-09-14T23:00:00+00:00,29.984,29.996,29.983,29.986,394
2026-09-14T23:05:00+00:00,29.986,30.003,29.983,30.0,335
2026-09-14T23:10:00+00:00,30.0,30.002,29.994,29.998,482
2026-09-14T23:15:00+00:00,29.998,30.002,29.998,30.0,198
2026-09-14T23:20:00+00:00,30.0,30.02,29.994,30.016,275
2026-09-14T23:25:00+00:00,30.016,30.02,29.997,30.002,260
2026-09-14T23:30:00+00:00,30.002,30.026,29.997,30.019,435
2026-09-14T23:35:00+00:00,30.019,30.022,30.012,30.014,327
2026-09-14T23:40:00+00:00,30.014,30.044,30.007,30.032,199
2026-09-14T23:45:00+00:00,30.032,30.036,30.01,30.02,281
2026-09-14T23:50:00+00:00,30.02,30.042,30.011,30.032,269
2026-09-14T23:55:00+00:00,30.032,30.049,30.009,30.02,202
2026-09-15T00:00:00+00:00,30.02,30.025,29.987,30.001,476
2026-09-15T00:05:00+00:00,30.001,30.007,29.997,30.0,518
2026-09-15T00:10:00+00:00,30.0,30.016,29.998,30.005,158
2026-09-15T00:15:00+00:00,30.005,30.005,30.003,30.004,399
2026-09-15T00:20:00+00:00,30.004,30.01,29.994,29.995,347
2026-09-15T00:25:00+00:00,29.995,30.002,29.982,29.988,257
2026-09-15T00:30:00+00:00,29.988,29.997,29.979,29.982,345
2026-09-15T00:35:00+00:00,29.982,29.988,29.972,29.974,172
2026-09-15T00:40:00+00:00,29.974,29.982,29.972,29.979,314
2026-09-15T00:45:00+00:00,29.979,29.981,29.975,29.977,244
2026-09-15T00:50:00+00:00,29.977,29.978,29.969,29.972,450
2026-09-15T00:55:00+00:00,29.972,29.992,29.971,29.98,356
2026-09-15T01:00:00+00:00,29.98,29.985,29.975,29.978,470
2026-09-15T01:05:00+00:00,29.978,29.984,29.968,29.972,220
2026-09-15T01:10:00+00:00,29.972,29.991,29.963,29.984,113
2026-09-15T01:15:00+00:00,29.984,29.997,29.974,29.987,343
2026-09-15T01:20:00+00:00,29.987,30.0,29.981,29.997,399
2026-09-15T01:25:00+00:00,29.997,30.009,29.977,29.987,234
2026-09-15T01:30:00+00:00,29.987,29.992,29.98,29.989,280
2026-09-15T01:35:00+00:00,29.989,29.998,29.978,29.984,29
2026-09-15T01:40:00+00:00,29.984,29.993,29.981,29.988,189
2026-09-15T01:45:00+00:00,29.988,29.993,29.986,29.992,133
2026-09-15T01:50:00+00:00,29.992,30.002,29.981,29.984,324
2026-09-15T01:55:00+00:00,29.984,30.003,29.982,29.996,307
2026-09-15T02:00:00+00:00,29.996,30.011,29.991,30.007,226
2026-09-15T02:05:00+00:00,30.007,30.01,30.002,30.007,319
2026-09-15T02:10:00+00:00,30.007,30.02,30.001,30.015,112
2026-09-15T02:15:00+00:00,30.015,30.016,30.006,30.01,210
2026-09-15T02:20:00+00:00,30.01,30.021,30.01,30.012,362
2026-09-15T02:25:00+00:00,30.012,30.018,30.009,30.01,305
2026-09-15T02:30:00+00:00,30.01,30.011,30.001,30.003,403
2026-09-15T02:35:00+00:00,30.003,30.009,29.996,29.998,419
2026-09-15T02:40:00+00:00,29.998,30.001,29.976,29.985,246
2026-09-15T02:45:00+00:00,29.985,29.994,29.983,29.99,294
2026-09-15T02:50:00+00:00,29.99,30.0,29.984,29.998,112
2026-09-15T02:55:00+00:00,29.998,30.007,29.994,29.996,383
2026-09-15T03:00:00+00:00,29.996,30.002,29.992,29.996,367
2026-09-15T03:05:00+00:00,29.996,30.007,29.987,29.999,370
2026-09-15T03:10:00+00:00,29.999,30.007,29.978,29.982,442
2026-09-15T03:15:00+00:00,29.982,29.991,29.979,29.987,202
2026-09-15T03:20:00+00:00,29.987,29.991,29.977,29.988,251
2026-09-15T03:25:00+00:00,29.988,29.997,29.98,29.992,160
2026-09-15T03:30:00+00:00,29.992,29.994,29.984,29.989,299
2026-09-15T03:35:00+00:00,29.989,29.993,29.985,29.992,140
2026-09-15T03:40:00+00:00,29.992,29.993,29.984,29.987,364
2026-09-15T03:45:00+00:00,29.987,29.989,29.984,29.985,356
2026-09-15T03:50:00+00:00,29.985,30.006,29.971,29.992,415
2026-09-15T03:55:00+00:00,29.992,30.001,29.983,29.989,377
2026-09-15T04:00:00+00:00,29.989,30.013,29.984,30.006,202
2026-09-15T04:05:00+00:00,30.006,30.009,29.995,29.997,312
2026-09-15T04:10:00+00:00,29.997,30.017,29.993,30.009,163
2026-09-15T04:15:00+00:00,30.009,30.013,29.996,29.998,553
2026-09-15T04:20:00+00:00,29.998,30.004,29.994,30.002,318
2026-09-15T04:25:00+00:00,30.002,30.007,29.985,29.991,259
2026-09-15T04:30:00+00:00,29.991,30.002,29.982,29.987,324
2026-09-15T04:35:00+00:00,29.987,29.991,29.981,29.986,224
2026-09-15T04:40:00+00:00,29.986,29.992,29.962,29.967,71
2026-09-15T04:45:00+00:00,29.967,29.971,29.951,29.954,236
2026-09-15T04:50:00+00:00,29.954,29.963,29.947,29.955,210
2026-09-15T04:55:00+00:00,29.955,29.961,29.927,29.939,316
2026-09-15T05:00:00+00:00,29.939,29.968,29.932,29.962,267
2026-09-15T05:05:00+00:00,29.962,29.97,29.957,29.968,284
2026-09-15T05:10:00+00:00,29.968,29.971,29.96,29.97,306
2026-09-15T05:15:00+00:00,29.97,29.988,29.964,29.98,340
2026-09-15T05:20:00+00:00,29.98,29.981,29.97,29.981,361
2026-09-15T05:25:00+00:00,29.981,29.991,29.978,29.987,423
2026-09-15T05:30:00+00:00,29.987,30.005,29.984,30.0,267
2026-09-15T05:35:00+00:00,30.0,30.001,29.982,29.993,516
2026-09-15T05:40:00+00:00,29.993,30.024,29.988,30.014,366
2026-09-15T05:45:00+00:00,30.014,30.019,30.005,30.009,257
2026-09-15T05:50:00+00:00,30.009,30.013,30.002,30.003,239
2026-09-15T05:55:00+00:00,30.003,30.024,29.998,30.017,299
2026-09-15T06:00:00+00:00,30.017,30.022,30.009,30.02,144
2026-09-15T06:05:00+00:00,30.02,30.047,30.012,30.039,259
2026-09-15T06:10:00+00:00,30.039,30.04,30.029,30.035,142
2026-09-15T06:15:00+00:00,30.035,30.041,30.023,30.031,299
2026-09-15T06:20:00+00:00,30.031,30.037,30.014,30.023,245
2026-09-15T06:25:00+00:00,30.023,30.031,30.018,30.029,462
2026-09-15T06:30:00+00:00,30.029,30.035,30.027,30.028,244
2026-09-15T06:35:00+00:00,30.028,30.031,30.017,30.02,213
2026-09-15T06:40:00+00:00,30.02,30.023,30.006,30.012,388
2026-09-15T06:45:00+00:00,30.012,30.014,30.005,30.011,243
2026-09-15T06:50:00+00:00,30.011,30.017,30.002,30.015,321
2026-09-15T06:55:00+00:00,30.015,30.018,30.002,30.01,75
2026-09-15T07:00:00+00:00,30.01,30.015,29.987,29.997,640
2026-09-15T07:05:00+00:00,29.997,29.999,29.985,29.99,362
